Response ID,Date submitted,Last page,Start language,Date started,Date last action,Referrer URL,This survey is for everyone,Have you ever heard of the term ‘Effective Altruism’ or ‘EA’?,"Could you, however loosely, be described as 'an EA'?",Your views and values,"What moral philosophy do you subscribe to, if any?","What moral philosophy do you subscribe to, if any? [Other]",Which of the following causes do you think you should devote resources to? [Global poverty],Which of the following causes do you think you should devote resources to? [Environmentalism],Which of the following causes do you think you should devote resources to? [Animal welfare],Which of the following causes do you think you should devote resources to? [Improving rationality or science],Which of the following causes do you think you should devote resources to? [Political reform],Which of the following causes do you think you should devote resources to? [Existential risk (artificial intelligence)],Which of the following causes do you think you should devote resources to? [Existential risk (other)],Which of the following causes do you think you should devote resources to? [Far future concerns (besides existential risk)],Which of the following causes do you think you should devote resources to? [Cause prioritization],Which of the following causes do you think you should devote resources to? [Meta charities which direct resources to these causes],Which of the following causes do you think you should devote resources to? [No opinion],Which of the following causes do you think you should devote resources to? [Other],Please list any actions you are taking to support these causes,Roughly how many hours a month do you spend on these activities?,What is your diet?,What is your diet? [Other],Do you identify with any other social movements? [Animal rights],Do you identify with any other social movements? [Environmentalist],Do you identify with any other social movements? [Feminist],Do you identify with any other social movements? [LGBTQ],Do you identify with any other social movements? [Rationalist/LessWrong],Do you identify with any other social movements? [Transhumanist],Do you identify with any other social movements? [Skeptic/atheist],Do you identify with any other social movements? [Other],You and EA,In which year did you first hear the term 'Effective Altruism'?,How did you first hear about 'Effective Altruism'?,How did you first hear about 'Effective Altruism'? [Other],"Which factors were important in 'getting you into' Effective Altruism, or altering your actions in its direction? [Personal contact with an EA or EAs]","Which factors were important in 'getting you into' Effective Altruism, or altering your actions in its direction? [80,000 Hours]","Which factors were important in 'getting you into' Effective Altruism, or altering your actions in its direction? [The Life You Can Save]","Which factors were important in 'getting you into' Effective Altruism, or altering your actions in its direction? [LessWrong]","Which factors were important in 'getting you into' Effective Altruism, or altering your actions in its direction? [Giving What We Can]","Which factors were important in 'getting you into' Effective Altruism, or altering your actions in its direction? [GiveWell]","Which factors were important in 'getting you into' Effective Altruism, or altering your actions in its direction? [Friends]","Which factors were important in 'getting you into' Effective Altruism, or altering your actions in its direction? [The online EA community]","Which factors were important in 'getting you into' Effective Altruism, or altering your actions in its direction? [Local chapter of an EA organisation]","Which factors were important in 'getting you into' Effective Altruism, or altering your actions in its direction? [Other]","Which of the following groups are you a member of, if any? [The 'Effective Altruists' Facebook group]","Which of the following groups are you a member of, if any? [Giving What We Can (you've taken the pledge)]","Which of the following groups are you a member of, if any? [LessWrong]","Which of the following groups are you a member of, if any? [The Life You Can Save (you've taken the pledge)]","Which of the following groups are you a member of, if any? [Local EA group]","Which of the following groups are you a member of, if any? [Other]","Have you volunteered or worked for any of the following organisations? [80,000 Hours]",Have you volunteered or worked for any of the following organisations? [Animal Charity Evaluators (formerly Effective Animal Activism)],Have you volunteered or worked for any of the following organisations? [Center For Applied Rationality],Have you volunteered or worked for any of the following organisations? [GiveWell],Have you volunteered or worked for any of the following organisations? [Giving What We Can],Have you volunteered or worked for any of the following organisations? [Leverage Research],Have you volunteered or worked for any of the following organisations? [The Life You Can Save],Have you volunteered or worked for any of the following organisations? [Machine Intelligence Research Institute],Have you volunteered or worked for any of the following organisations? [Other],Roughly how many of your friends would describe themselves as Effective Altruists?,Your details for upcoming questions,Your past and planned donations,"Over 2013, how much in total did you donate?",What was your pre-tax income in 2013?,"Over 2013, which charities did you donate to? [80,000 Hours]","Over 2013, which charities did you donate to? [Against Malaria Foundation]","Over 2013, which charities did you donate to? [Animal Charity Evaluators (formerly Effective Animal Activism)]","Over 2013, which charities did you donate to? [The Centre for Effective Altruism (unrestricted donation)]","Over 2013, which charities did you donate to? [Center For Applied Rationality]","Over 2013, which charities did you donate to? [Deworm the World]","Over 2013, which charities did you donate to? [GiveDirectly]","Over 2013, which charities did you donate to? [GiveWell (itself)]","Over 2013, which charities did you donate to? [Giving What We Can (itself)]","Over 2013, which charities did you donate to? [The Humane League]","Over 2013, which charities did you donate to? [Leverage Research]","Over 2013, which charities did you donate to? [Machine Intelligence Research Institute]","Over 2013, which charities did you donate to? [Project Healthy Children]","Over 2013, which charities did you donate to? [Schistosomiasis Control Initiative (SCI)]","Over 2013, which charities did you donate to? [Vegan Outreach]","Over 2013, which charities did you donate to? [Other]",How much have you donated over your life?,Are you happy for your past donations to be published alongside your name?,Do you plan to donate a certain amount either until you retire or until you die?,"If so, to which causes? [Animal welfare]","If so, to which causes? [Existential risk alleviation]","If so, to which causes? [Far future causes other than existential risk alleviation]","If so, to which causes? [Global poverty]","If so, to which causes? [Other]","If so, until when?","If so, until when? [Other]",Would you like to give any additional information about your donation plans above?,Are you happy for your donation plans to be published alongside your name?,Your career,What career path do you plan to follow?,What career path do you plan to follow? [Other],How confident are you that you will take this career path?,Demographics,Your age,Your gender,Your gender [Other],Are you a full-time student?,What is the highest level of education you are either currently pursuing or have completed?,In which country do you live?,In which city do you live?,Would you like your location to be published alongside your name on a map of EAs?,Your political views,Your religious beliefs,Your religious beliefs [Other],Privacy,"You will only ever receive occasional emails directly from the survey creator, and you can opt out of these at any time. Would you like to opt out of them now? [I'd like to opt out]","Would you like all of your answers to be made public under your name? [Yes, make my answers public]",Other Information,"Do you have any comments on your previous answers, or other information you think may be helpful?",How did you hear about this survey?,How did you hear about this survey? [Other],Would you enjoy taking more surveys? [Yes I would],Total time,Group time: This survey is for everyone,Question time: ah1,Question time: a1,Question time: a2,Question time: ah3,Question time: a5,Question time: a6,Question time: a7,Question time: a8,Question time: a9,Question time: a10,Group time: You and EA,Question time: bh1,Question time: b1,Question time: b2,Question time: b3,Question time: b4,Question time: b5,Question time: b6,Question time: ah2,Question time: a3,Question time: a4,Group time: Your past and planned donations,Question time: ch1,Question time: c1,Question time: c2,Question time: c3,Question time: c4,Question time: c5,Question time: c6,Question time: c7,Question time: c8,Question time: c9,Question time: c10,Group time: Career & demographics,Question time: dh1,Question time: d1,Question time: d2,Question time: dh2,Question time: d3,Question time: d4,Question time: d5,Question time: d6,Question time: d7,Question time: d7b,Question time: d8,Question time: d9,Question time: d10,Group time: Privacy & other information,Question time: eh1,Question time: e1,Question time: e2,Question time: e3,Question time: eh2,Question time: e4,Question time: e5,Question time: e6,ea_id
1532,NA,0,en,2014-05-31T07:03:45Z,2014-05-31T07:03:45Z,,This survey is for everyone,N/A,N/A,Your views and values,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,0,NA,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
1533,NA,0,en,2014-05-31T07:11:34Z,2014-05-31T07:11:34Z,,This survey is for everyone,N/A,N/A,Your views and values,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,0,NA,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
1534,NA,0,en,2014-05-31T07:11:35Z,2014-05-31T07:11:35Z,,This survey is for everyone,N/A,N/A,Your views and values,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,0,NA,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
1535,NA,2,en,2014-05-31T11:52:27Z,2014-05-31T11:54:08Z,http://survey.effectivealtruismhub.com/?s=14,This survey is for everyone,No,No,Your views and values,Other,None,Yes,No,No,Yes,No,No,No,No,No,No,No,,,,Other,Soylent,No,No,No,Yes,No,No,Yes,,You and EA,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,Your details for upcoming questions,Your past and planned donations,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,100.67,70.29,,,,,,,,,,,30.38,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,a07ab3fe7c215ad25e38ae7903a1a872
1536,NA,2,en,2014-05-31T13:25:10Z,2014-05-31T13:26:37Z,http://survey.effectivealtruismhub.com/?s=9,This survey is for everyone,No,No,Your views and values,,,No,No,No,No,No,No,No,No,No,No,Yes,,,,Meat-eating,,No,No,No,No,No,No,No,,You and EA,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,Your details for upcoming questions,Your past and planned donations,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,87.75,74.35,,,,,,,,,,,13.4,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
1537,NA,0,en,2014-05-31T13:55:24Z,2014-05-31T13:55:24Z,,This survey is for everyone,N/A,N/A,Your views and values,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,0,NA,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
1538,NA,0,en,2014-05-31T14:34:21Z,2014-05-31T14:34:21Z,,This survey is for everyone,N/A,N/A,Your views and values,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,0,NA,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
1539,NA,0,en,2014-05-31T18:12:58Z,2014-05-31T18:12:58Z,http://survey.effectivealtruismhub.com/?s=9,This survey is for everyone,N/A,N/A,Your views and values,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,0,NA,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
1540,NA,0,en,2014-05-31T18:18:47Z,2014-05-31T18:18:47Z,http://survey.effectivealtruismhub.com/?s=14,This survey is for everyone,N/A,N/A,Your views and values,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,0,NA,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
1541,NA,0,en,2014-05-31T18:23:47Z,2014-05-31T18:23:47Z,http://survey.effectivealtruismhub.com/?tlcsy,This survey is for everyone,N/A,N/A,Your views and values,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,0,NA,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
1542,NA,0,en,2014-06-01T02:46:32Z,2014-06-01T02:46:32Z,,This survey is for everyone,N/A,N/A,Your views and values,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,0,NA,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
1543,NA,0,en,2014-06-01T03:18:04Z,2014-06-01T03:18:04Z,http://survey.effectivealtruismhub.com/?s=9,This survey is for everyone,N/A,N/A,Your views and values,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,0,NA,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
1544,2014-06-01T10:26:16Z,5,en,2014-06-01T10:21:19Z,2014-06-01T10:26:15Z,http://survey.effectivealtruismhub.com/?s=14,This survey is for everyone,Yes,Yes,Your views and values,Consequentialist/utilitarian,,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,,,,Reducing the amount of meat I eat,,No,No,No,No,Yes,No,No,libertarian,You and EA,2012,LessWrong,,No,No,No,Yes,No,No,No,No,No,,Yes,No,Yes,No,No,,No,No,No,No,No,No,No,No,,0-5 friends,Your details for upcoming questions,Your past and planned donations,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,N/A,,No,No,No,No,,,,,N/A,Your career,,,,Demographics,29,Male,,No,High school,United States,"Denver, CO",No,Libertarian,"Atheist, agnostic or non-religious",,Privacy,No,No,Other Information,,LessWrong,,Yes,297.93,105.23,,,,,,,,,,,77.89,,,,,,,,,,,36.07,,,,,,,,,,,,40.74,,,,,,,,,,,,,,38,,,,,,,,,4216e87336dbedc2c144e56f9d24945e
1545,NA,2,en,2014-06-01T11:29:54Z,2014-06-01T11:36:31Z,http://survey.effectivealtruismhub.com/?s=14,This survey is for everyone,No,No,Your views and values,,,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,,"Donations
Studying
Discussing",7,Meat-eating,,No,Yes,No,No,Yes,No,Yes,,You and EA,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,Your details for upcoming questions,Your past and planned donations,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,398.34,360.5,,,,,,,,,,,37.84,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
1546,NA,2,en,2014-06-01T12:09:15Z,2014-06-01T12:13:10Z,http://survey.effectivealtruismhub.com/,This survey is for everyone,Yes,N/A,Your views and values,,,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,,,,Vegetarian,,No,No,Yes,No,No,No,Yes,,You and EA,Not Sure,,,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,Your details for upcoming questions,Your past and planned donations,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,235.73,157.93,,,,,,,,,,,77.8,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
1547,NA,1,en,2014-06-01T12:40:28Z,2014-06-01T12:41:36Z,http://survey.effectivealtruismhub.com/?s=9,This survey is for everyone,Yes,Yes,Your views and values,"No opinion, or not familiar with these terms",,Yes,Yes,No,No,No,No,Yes,No,No,No,No,,,0,Reducing the amount of meat I eat,,No,No,No,No,No,No,Yes,,You and EA,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,Your details for upcoming questions,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,68.42,68.42,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
1548,2014-06-01T16:02:16Z,5,en,2014-06-01T14:40:02Z,2014-06-01T16:02:16Z,http://survey.effectivealtruismhub.com/?s=14,This survey is for everyone,Yes,No,Your views and values,Other,Consequentialist/Hedonis,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Freedom of Information,donations to netzpolitik.org,0,Reducing the amount of meat I eat,,No,Yes,Yes,No,Yes,Yes,Yes,FOSS,You and EA,2013,LessWrong,,No,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,,No,No,No,No,No,No,No,No,,0-5 friends,Your details for upcoming questions,Your past and planned donations,0,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,50,No,10€ per month,No,No,No,No,FOSS,Other,Until I have more available to donate,I currently have 30€ available per month. I do not want to donate a fixed percentage but see what is left each month roughly and donate that.,No,Your career,Research,,34%-66% chance I will take this path in the future.,Demographics,25,Male,,Yes,High school,Germany,,No,Left,"Atheist, agnostic or non-religious",,Privacy,Yes,No,Other Information,,LessWrong,,Yes,4933.58,3555.01,,,,,,,,,,,105.38,,,,,,,,,,,751.77,,,,,,,,,,,,157.63,,,,,,,,,,,,,,363.79,,,,,,,,,
1549,NA,0,en,2014-06-01T15:49:28Z,2014-06-01T15:49:28Z,http://survey.effectivealtruismhub.com/?s=9,This survey is for everyone,N/A,N/A,Your views and values,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,0,NA,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
1550,NA,0,en,2014-06-01T19:22:50Z,2014-06-01T19:22:50Z,http://survey.effectivealtruismhub.com/?s=14,This survey is for everyone,N/A,N/A,Your views and values,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,0,NA,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
1551,NA,0,en,2014-06-01T21:15:17Z,2014-06-01T21:15:17Z,,This survey is for everyone,N/A,N/A,Your views and values,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,0,NA,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
1552,2014-06-01T23:20:48Z,5,en,2014-06-01T23:20:06Z,2014-06-01T23:20:48Z,http://survey.effectivealtruismhub.com/?trf~c,This survey is for everyone,N/A,N/A,Your views and values,,,No,No,No,No,No,No,No,No,No,No,No,,Tom testing ~ in URL,,,,No,No,No,No,No,No,No,,You and EA,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,Your details for upcoming questions,Your past and planned donations,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,N/A,,No,No,No,No,,,,,N/A,Your career,,,,Demographics,,,,N/A,,,,N/A,,,,Privacy,No,No,Other Information,,,,No,42.36,15.3,,,,,,,,,,,12.81,,,,,,,,,,,3.37,,,,,,,,,,,,5.79,,,,,,,,,,,,,,5.09,,,,,,,,,
1553,NA,1,en,2014-06-02T02:36:24Z,2014-06-02T02:43:58Z,http://survey.effectivealtruismhub.com/?s=14,This survey is for everyone,Yes,Yes,Your views and values,Deontology,,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,,"- donations
- veganism
- open source software",,Vegan,,Yes,Yes,Yes,Yes,Yes,No,Yes,Revolutionary,You and EA,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,Your details for upcoming questions,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,453.38,453.38,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
1554,NA,0,en,2014-06-02T05:41:03Z,2014-06-02T05:41:03Z,http://survey.effectivealtruismhub.com/?s=14,This survey is for everyone,N/A,N/A,Your views and values,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,N/A,,N/A,N/A,N/A,N/A,,,,,N/A,,,,,,,,,N/A,,,,N/A,,,,,N/A,N/A,,,,,N/A,0,NA,,,,,,,,,,,NA,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,NA,,,,,,,,,
